"module name","license","repository"
"lodash.memoize@4.1.2","MIT","https://github.com/lodash/lodash"
"lodash.uniq@4.5.0","MIT","https://github.com/lodash/lodash"
"lodash@4.17.20","MIT","https://github.com/lodash/lodash"
"log-symbols@4.1.0","MIT","https://github.com/sindresorhus/log-symbols"
"log4js@6.3.0","Apache-2.0","https://github.com/log4js-node/log4js-node"
"loglevel@1.7.1","MIT","https://github.com/pimterry/loglevel"
"lru-cache@5.1.1","ISC","https://github.com/isaacs/node-lru-cache"
"lru-cache@6.0.0","ISC","https://github.com/isaacs/node-lru-cache"
"magic-string@0.25.7","MIT","https://github.com/rich-harris/magic-string"
"make-dir@2.1.0","MIT","https://github.com/sindresorhus/make-dir"
"make-dir@3.1.0","MIT","https://github.com/sindresorhus/make-dir"
"make-error@1.3.6","ISC","https://github.com/JsCommunity/make-error"
"make-fetch-happen@8.0.14","ISC","https://github.com/npm/make-fetch-happen"
"map-cache@0.2.2","MIT","https://github.com/jonschlinkert/map-cache"
"map-visit@1.0.0","MIT","https://github.com/jonschlinkert/map-visit"
"md5.js@1.3.5","MIT","https://github.com/crypto-browserify/md5.js"
"mdn-data@2.0.12","CC0-1.0","https://github.com/mdn/data"
"mdn-data@2.0.4","CC0-1.0","https://github.com/mdn/data"
"media-typer@0.3.0","MIT","https://github.com/jshttp/media-typer"
"memory-fs@0.4.1","MIT","https://github.com/webpack/memory-fs"
"memory-fs@0.5.0","MIT","https://github.com/webpack/memory-fs"
"merge-descriptors@1.0.1","MIT","https://github.com/component/merge-descriptors"
"merge-source-map@1.1.0","MIT","https://github.com/keik/merge-source-map"
"merge-stream@2.0.0","MIT","https://github.com/grncdr/merge-stream"
"merge2@1.4.1","MIT","https://github.com/teambition/merge2"
"methods@1.1.2","MIT","https://github.com/jshttp/methods"
"micromatch@3.1.10","MIT","https://github.com/micromatch/micromatch"
"micromatch@4.0.2","MIT","https://github.com/micromatch/micromatch"
"miller-rabin@4.0.1","MIT","https://github.com/indutny/miller-rabin"
"mime-db@1.44.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@2.1.27","MIT","https://github.com/jshttp/mime-types"
"mime@1.6.0","MIT","https://github.com/broofa/node-mime"
"mime@2.5.2","MIT","https://github.com/broofa/mime"
"mimic-fn@2.1.0","MIT","https://github.com/sindresorhus/mimic-fn"
"mini-css-extract-plugin@1.3.5","MIT","https://github.com/webpack-contrib/mini-css-extract-plugin"
"minimalistic-assert@1.0.1","ISC","https://github.com/calvinmetcalf/minimalistic-assert"
"minimalistic-crypto-utils@1.0.1","MIT","https://github.com/indutny/minimalistic-crypto-utils"
"minimatch@3.0.4","ISC","https://github.com/isaacs/minimatch"
"minimist@1.2.5","MIT","https://github.com/substack/minimist"
"minipass-collect@1.0.2","ISC",""
"minipass-fetch@1.3.3","MIT","https://github.com/npm/minipass-fetch"
"minipass-flush@1.0.5","ISC","https://github.com/isaacs/minipass-flush"
"minipass-json-stream@1.0.1","MIT","https://github.com/npm/minipass-json-stream"
"minipass-pipeline@1.2.4","ISC",""
"minipass-sized@1.0.3","ISC","https://github.com/isaacs/minipass-sized"
"minipass@3.1.3","ISC","https://github.com/isaacs/minipass"
"minizlib@2.1.2","MIT","https://github.com/isaacs/minizlib"
"mississippi@3.0.0","BSD-2-Clause","https://github.com/maxogden/mississippi"
"mixin-deep@1.3.2","MIT","https://github.com/jonschlinkert/mixin-deep"
"mkdirp@0.5.5","MIT","https://github.com/substack/node-mkdirp"
"mkdirp@1.0.4","MIT","https://github.com/isaacs/node-mkdirp"
"moment@2.29.1","MIT","https://github.com/moment/moment"
"move-concurrently@1.0.1","ISC","https://github.com/npm/move-concurrently"
"ms@2.0.0","MIT","https://github.com/zeit/ms"
"ms@2.1.1","MIT","https://github.com/zeit/ms"
"ms@2.1.2","MIT","https://github.com/zeit/ms"
"multicast-dns-service-types@1.1.0","MIT","https://github.com/mafintosh/multicast-dns-service-types"
"multicast-dns@6.2.3","MIT","https://github.com/mafintosh/multicast-dns"
"mute-stream@0.0.8","ISC","https://github.com/isaacs/mute-stream"
"nan@2.14.2","MIT","https://github.com/nodejs/nan"
"nanoid@3.1.22","MIT","https://github.com/ai/nanoid"
"nanomatch@1.2.13","MIT","https://github.com/micromatch/nanomatch"
"needle@2.6.0","MIT","https://github.com/tomas/needle"
"negotiator@0.6.2","MIT","https://github.com/jshttp/negotiator"
"neo-async@2.6.2","MIT","https://github.com/suguru03/neo-async"
"next-tick@1.0.0","MIT","https://github.com/medikoo/next-tick"
"ng2-charts@2.4.2","ISC","https://github.com/valor-software/ng2-charts"
"nice-try@1.0.5","MIT","https://github.com/electerious/nice-try"
"node-forge@0.10.0","(BSD-3-Clause OR GPL-2.0)","https://github.com/digitalbazaar/forge"
"node-gyp@7.1.2","MIT","https://github.com/nodejs/node-gyp"
"node-libs-browser@2.2.1","MIT","https://github.com/webpack/node-libs-browser"
"node-releases@1.1.71","MIT","https://github.com/chicoxyzzy/node-releases"
"nopt@5.0.0","ISC","https://github.com/npm/nopt"
"normalize-path@2.1.1","MIT","https://github.com/jonschlinkert/normalize-path"
"normalize-path@3.0.0","MIT","https://github.com/jonschlinkert/normalize-path"
"normalize-range@0.1.2","MIT","https://github.com/jamestalmage/normalize-range"
"normalize-url@3.3.0","MIT","https://github.com/sindresorhus/normalize-url"
"npm-bundled@1.1.1","ISC","https://github.com/npm/npm-bundled"
"npm-install-checks@4.0.0","BSD-2-Clause","https://github.com/npm/npm-install-checks"
"npm-normalize-package-bin@1.0.1","ISC","https://github.com/npm/npm-normalize-package-bin"
"npm-package-arg@8.1.0","ISC","https://github.com/npm/npm-package-arg"
"npm-packlist@2.1.4","ISC","https://github.com/npm/npm-packlist"
"npm-pick-manifest@6.1.0","ISC","https://github.com/npm/npm-pick-manifest"
"npm-registry-fetch@9.0.0","ISC","https://github.com/npm/npm-registry-fetch"
"npm-run-path@2.0.2","MIT","https://github.com/sindresorhus/npm-run-path"
"npmlog@4.1.2","ISC","https://github.com/npm/npmlog"
"nth-check@1.0.2","BSD-2-Clause","https://github.com/fb55/nth-check"
"number-is-nan@1.0.1","MIT","https://github.com/sindresorhus/number-is-nan"
"oauth-sign@0.9.0","Apache-2.0","https://github.com/mikeal/oauth-sign"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"object-copy@0.1.0","MIT","https://github.com/jonschlinkert/object-copy"
"object-inspect@1.8.0","MIT","https://github.com/inspect-js/object-inspect"
"object-is@1.1.5","MIT","https://github.com/es-shims/object-is"
"object-keys@1.1.1","MIT","https://github.com/ljharb/object-keys"
"object-visit@1.0.1","MIT","https://github.com/jonschlinkert/object-visit"
"object.assign@4.1.2","MIT","https://github.com/ljharb/object.assign"
"object.getownpropertydescriptors@2.1.0","MIT","https://github.com/es-shims/object.getownpropertydescriptors"
"object.pick@1.3.0","MIT","https://github.com/jonschlinkert/object.pick"
"object.values@1.1.1","MIT","https://github.com/es-shims/Object.values"
"obuf@1.1.2","MIT","https://github.com/indutny/offset-buffer"
"on-finished@2.3.0","MIT","https://github.com/jshttp/on-finished"
"on-headers@1.0.2","MIT","https://github.com/jshttp/on-headers"
"once@1.4.0","ISC","https://github.com/isaacs/once"
"onetime@5.1.2","MIT","https://github.com/sindresorhus/onetime"
"open@7.4.0","MIT","https://github.com/sindresorhus/open"
"opn@5.5.0","MIT","https://github.com/sindresorhus/opn"
"ora@5.3.0","MIT","https://github.com/sindresorhus/ora"
"original@1.0.2","MIT","https://github.com/unshiftio/original"
"os-browserify@0.3.0","MIT","https://github.com/CoderPuppy/os-browserify"
"os-tmpdir@1.0.2","MIT","https://github.com/sindresorhus/os-tmpdir"
"p-finally@1.0.0","MIT","https://github.com/sindresorhus/p-finally"
"p-limit@2.3.0","MIT","https://github.com/sindresorhus/p-limit"
"p-limit@3.0.2","MIT","https://github.com/sindresorhus/p-limit"
"p-locate@3.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-locate@4.1.0","MIT","https://github.com/sindresorhus/p-locate"
"p-map@2.1.0","MIT","https://github.com/sindresorhus/p-map"
"p-map@4.0.0","MIT","https://github.com/sindresorhus/p-map"
"p-retry@3.0.1","MIT","https://github.com/sindresorhus/p-retry"
"p-try@2.2.0","MIT","https://github.com/sindresorhus/p-try"
"pacote@11.2.4","ISC","https://github.com/npm/pacote"
"pako@1.0.11","(MIT AND Zlib)","https://github.com/nodeca/pako"
"parallel-transform@1.2.0","MIT","https://github.com/mafintosh/parallel-transform"
"parent-module@1.0.1","MIT","https://github.com/sindresorhus/parent-module"
"parse-asn1@5.1.6","ISC","https://github.com/crypto-browserify/parse-asn1"
"parse-json@4.0.0","MIT","https://github.com/sindresorhus/parse-json"
"parse-json@5.2.0","MIT","https://github.com/sindresorhus/parse-json"
"parse-node-version@1.0.1","MIT","https://github.com/gulpjs/parse-node-version"
"parse5-html-rewriting-stream@6.0.1","MIT","https://github.com/inikulin/parse5"
"parse5-htmlparser2-tree-adapter@6.0.1","MIT","https://github.com/inikulin/parse5"
"parse5-sax-parser@6.0.1","MIT","https://github.com/inikulin/parse5"
"parse5@5.1.1","MIT","https://github.com/inikulin/parse5"
"parse5@6.0.1","MIT","https://github.com/inikulin/parse5"
"parseurl@1.3.3","MIT","https://github.com/pillarjs/parseurl"
"pascalcase@0.1.1","MIT","https://github.com/jonschlinkert/pascalcase"
"path-browserify@0.0.1","MIT","https://github.com/substack/path-browserify"
"path-dirname@1.0.2","MIT","https://github.com/es128/path-dirname"
"path-exists@3.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-exists@4.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-is-absolute@1.0.1","MIT","https://github.com/sindresorhus/path-is-absolute"
"path-is-inside@1.0.2","(WTFPL OR MIT)","https://github.com/domenic/path-is-inside"
"path-key@2.0.1","MIT","https://github.com/sindresorhus/path-key"
"path-parse@1.0.6","MIT","https://github.com/jbgutierrez/path-parse"
"path-to-regexp@0.1.7","MIT","https://github.com/component/path-to-regexp"
"path-type@4.0.0","MIT","https://github.com/sindresorhus/path-type"
"pbkdf2@3.1.1","MIT","https://github.com/crypto-browserify/pbkdf2"
"performance-now@2.1.0","MIT","https://github.com/braveg1rl/performance-now"
"picomatch@2.2.2","MIT","https://github.com/micromatch/picomatch"
"pify@2.3.0","MIT","https://github.com/sindresorhus/pify"
"pify@4.0.1","MIT","https://github.com/sindresorhus/pify"
"pinkie-promise@2.0.1","MIT","https://github.com/floatdrop/pinkie-promise"
"pinkie@2.0.4","MIT","https://github.com/floatdrop/pinkie"
"pkg-dir@3.0.0","MIT","https://github.com/sindresorhus/pkg-dir"
"pkg-dir@4.2.0","MIT","https://github.com/sindresorhus/pkg-dir"
"pngjs@3.4.0","MIT","https://github.com/lukeapage/pngjs2"
"pnp-webpack-plugin@1.6.4","MIT","https://github.com/arcanis/pnp-webpack-plugin"
"portfinder@1.0.28","MIT","https://github.com/http-party/node-portfinder"
"posix-character-classes@0.1.1","MIT","https://github.com/jonschlinkert/posix-character-classes"
"postcss-calc@7.0.5","MIT","https://github.com/postcss/postcss-calc"
"postcss-colormin@4.0.3","MIT","https://github.com/cssnano/cssnano"
"postcss-convert-values@4.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-discard-comments@4.0.2","MIT","https://github.com/cssnano/cssnano"
"postcss-discard-duplicates@4.0.2","MIT","https://github.com/cssnano/cssnano"
"postcss-discard-empty@4.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-discard-overridden@4.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-import@14.0.0","MIT","https://github.com/postcss/postcss-import"
"postcss-loader@4.2.0","MIT","https://github.com/webpack-contrib/postcss-loader"
"postcss-merge-longhand@4.0.11","MIT","https://github.com/cssnano/cssnano"
"postcss-merge-rules@4.0.3","MIT","https://github.com/cssnano/cssnano"
"postcss-minify-font-values@4.0.2","MIT","https://github.com/cssnano/cssnano"
"postcss-minify-gradients@4.0.2","MIT","https://github.com/cssnano/cssnano"
"postcss-minify-params@4.0.2","MIT","https://github.com/cssnano/cssnano"
"postcss-minify-selectors@4.0.2","MIT","https://github.com/cssnano/cssnano"
"postcss-modules-extract-imports@3.0.0","ISC","https://github.com/css-modules/postcss-modules-extract-imports"
"postcss-modules-local-by-default@4.0.0","MIT","https://github.com/css-modules/postcss-modules-local-by-default"
"postcss-modules-scope@3.0.0","ISC","https://github.com/css-modules/postcss-modules-scope"
"postcss-modules-values@4.0.0","ISC","https://github.com/css-modules/postcss-modules-values"
"postcss-normalize-charset@4.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-display-values@4.0.2","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-positions@4.0.2","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-repeat-style@4.0.2","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-string@4.0.2","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-timing-functions@4.0.2","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-unicode@4.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-url@4.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-normalize-whitespace@4.0.2","MIT","https://github.com/cssnano/cssnano"
"postcss-ordered-values@4.1.2","MIT","https://github.com/cssnano/cssnano"
"postcss-reduce-initial@4.0.3","MIT","https://github.com/cssnano/cssnano"
"postcss-reduce-transforms@4.0.2","MIT","https://github.com/cssnano/cssnano"
"postcss-selector-parser@3.1.2","MIT","https://github.com/postcss/postcss-selector-parser"
"postcss-selector-parser@6.0.4","MIT","https://github.com/postcss/postcss-selector-parser"
"postcss-svgo@4.0.2","MIT","https://github.com/cssnano/cssnano"
"postcss-unique-selectors@4.0.1","MIT","https://github.com/cssnano/cssnano"
"postcss-value-parser@3.3.1","MIT","https://github.com/TrySound/postcss-value-parser"
"postcss-value-parser@4.1.0","MIT","https://github.com/TrySound/postcss-value-parser"
"postcss@7.0.21","MIT","https://github.com/postcss/postcss"
"postcss@7.0.35","MIT","https://github.com/postcss/postcss"
"postcss@8.2.4","MIT","https://github.com/postcss/postcss"
"postcss@8.2.8","MIT","https://github.com/postcss/postcss"
"pretty-bytes@5.6.0","MIT","https://github.com/sindresorhus/pretty-bytes"
"process-nextick-args@2.0.1","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"process@0.11.10","MIT","https://github.com/shtylman/node-process"
"promise-inflight@1.0.1","ISC","https://github.com/iarna/promise-inflight"
"promise-retry@1.1.1","MIT","https://github.com/IndigoUnited/node-promise-retry"
"promise-retry@2.0.1","MIT","https://github.com/IndigoUnited/node-promise-retry"
"protractor@7.0.0","MIT","https://github.com/angular/protractor"
"proxy-addr@2.0.6","MIT","https://github.com/jshttp/proxy-addr"
"prr@1.0.1","MIT","https://github.com/rvagg/prr"
"psl@1.8.0","MIT","https://github.com/lupomontero/psl"
"public-encrypt@4.0.3","MIT","https://github.com/crypto-browserify/publicEncrypt"
"pump@2.0.1","MIT","https://github.com/mafintosh/pump"
"pump@3.0.0","MIT","https://github.com/mafintosh/pump"
"pumpify@1.5.1","MIT","https://github.com/mafintosh/pumpify"
"punycode@1.3.2","MIT","https://github.com/bestiejs/punycode.js"
"punycode@1.4.1","MIT","https://github.com/bestiejs/punycode.js"
"punycode@2.1.1","MIT","https://github.com/bestiejs/punycode.js"
"q@1.4.1","MIT","https://github.com/kriskowal/q"
"qjobs@1.2.0","MIT","https://github.com/franck34/qjobs"
"qrcode@1.4.4","MIT","https://github.com/soldair/node-qrcode"
"qs@6.5.2","BSD-3-Clause","https://github.com/ljharb/qs"
"qs@6.7.0","BSD-3-Clause","https://github.com/ljharb/qs"
"querystring-es3@0.2.1","MIT","https://github.com/mike-spainhower/querystring"
"querystring@0.2.0","MIT","https://github.com/Gozala/querystring"
"querystringify@2.2.0","MIT","https://github.com/unshiftio/querystringify"
"queue-microtask@1.2.3","MIT","https://github.com/feross/queue-microtask"
"randombytes@2.1.0","MIT","https://github.com/crypto-browserify/randombytes"
"randomfill@1.0.4","MIT","https://github.com/crypto-browserify/randomfill"
"range-parser@1.2.1","MIT","https://github.com/jshttp/range-parser"
"raw-body@2.4.0","MIT","https://github.com/stream-utils/raw-body"
"raw-loader@4.0.2","MIT","https://github.com/webpack-contrib/raw-loader"
"read-cache@1.0.0","MIT","https://github.com/TrySound/read-cache"
"read-package-json-fast@1.2.2","ISC","https://github.com/npm/read-package-json-fast"
"read-package-json-fast@2.0.2","ISC","https://github.com/npm/read-package-json-fast"
"readable-stream@2.3.7","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@3.6.0","MIT","https://github.com/nodejs/readable-stream"
"readdirp@2.2.1","MIT","https://github.com/paulmillr/readdirp"
"readdirp@3.5.0","MIT","https://github.com/paulmillr/readdirp"
"reflect-metadata@0.1.13","Apache-2.0","https://github.com/rbuckton/reflect-metadata"
"regenerate-unicode-properties@8.2.0","MIT","https://github.com/mathiasbynens/regenerate-unicode-properties"
"regenerate@1.4.2","MIT","https://github.com/mathiasbynens/regenerate"
"regenerator-runtime@0.13.7","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-transform@0.14.5","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-transform"
"regex-not@1.0.2","MIT","https://github.com/jonschlinkert/regex-not"
"regex-parser@2.2.11","MIT","https://github.com/IonicaBizau/regex-parser.js"
"regexp.prototype.flags@1.3.1","MIT","https://github.com/es-shims/RegExp.prototype.flags"
"regexpu-core@4.7.1","MIT","https://github.com/mathiasbynens/regexpu-core"
"regjsgen@0.5.2","MIT","https://github.com/bnjmnt4n/regjsgen"
"regjsparser@0.6.8","BSD-2-Clause","https://github.com/jviereck/regjsparser"
"remove-trailing-separator@1.1.0","ISC","https://github.com/darsain/remove-trailing-separator"
"repeat-element@1.1.3","MIT","https://github.com/jonschlinkert/repeat-element"
"repeat-string@1.6.1","MIT","https://github.com/jonschlinkert/repeat-string"
"request@2.88.2","Apache-2.0","https://github.com/request/request"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory"
"require-main-filename@2.0.0","ISC","https://github.com/yargs/require-main-filename"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port"
"resolve-cwd@2.0.0","MIT","https://github.com/sindresorhus/resolve-cwd"
"resolve-from@3.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-from@4.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-url-loader@3.1.2","MIT","https://github.com/bholloway/resolve-url-loader"
"resolve-url@0.2.1","MIT","https://github.com/lydell/resolve-url"
"resolve@1.19.0","MIT","https://github.com/browserify/resolve"
"restore-cursor@3.1.0","MIT","https://github.com/sindresorhus/restore-cursor"
"ret@0.1.15","MIT","https://github.com/fent/ret.js"
"retry@0.10.1","MIT","https://github.com/tim-kos/node-retry"
"retry@0.12.0","MIT","https://github.com/tim-kos/node-retry"
"reusify@1.0.4","MIT","https://github.com/mcollina/reusify"
"rework-visit@1.0.0","MIT",""
"rework@1.0.1","MIT*","https://github.com/reworkcss/rework"
"rfdc@1.3.0","MIT","https://github.com/davidmarkclements/rfdc"
"rgb-regex@1.0.1","MIT","https://github.com/regexps/rgb-regex"
"rgba-regex@1.0.0","MIT","https://github.com/johnotander/rgba-regex"
"rimraf@2.7.1","ISC","https://github.com/isaacs/rimraf"
"rimraf@3.0.2","ISC","https://github.com/isaacs/rimraf"
"ripemd160@2.0.2","MIT","https://github.com/crypto-browserify/ripemd160"
"rollup@2.38.4","MIT","https://github.com/rollup/rollup"
"run-async@2.4.1","MIT","https://github.com/SBoudrias/run-async"
"run-parallel@1.2.0","MIT","https://github.com/feross/run-parallel"
"run-queue@1.0.3","ISC","https://github.com/iarna/run-queue"
"rxjs@6.6.3","Apache-2.0","https://github.com/reactivex/rxjs"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer"
"safe-buffer@5.2.1","MIT","https://github.com/feross/safe-buffer"
"safe-regex@1.1.0","MIT","https://github.com/substack/safe-regex"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"sass-loader@10.1.1","MIT","https://github.com/webpack-contrib/sass-loader"
"sass@1.32.6","MIT","https://github.com/sass/dart-sass"
"saucelabs@1.5.0","MIT*","https://github.com/holidayextras/node-saucelabs"
"sax@1.2.4","ISC","https://github.com/isaacs/sax-js"
"schema-utils@1.0.0","MIT","https://github.com/webpack-contrib/schema-utils"
"schema-utils@2.7.1","MIT","https://github.com/webpack/schema-utils"
"schema-utils@3.0.0","MIT","https://github.com/webpack/schema-utils"
"select-hose@2.0.0","MIT","https://github.com/indutny/select-hose"
"selenium-webdriver@3.6.0","Apache-2.0","https://github.com/SeleniumHQ/selenium"
"selfsigned@1.10.8","MIT","https://github.com/jfromaniello/selfsigned"
"semver-dsl@1.0.1","MIT","https://github.com/mgechev/semver-dsl"
"semver-intersect@1.4.0","MIT","https://github.com/snyamathi/semver-intersect"
"semver@5.7.1","ISC","https://github.com/npm/node-semver"
"semver@6.3.0","ISC","https://github.com/npm/node-semver"
"semver@7.0.0","ISC","https://github.com/npm/node-semver"
"semver@7.3.2","ISC","https://github.com/npm/node-semver"
"semver@7.3.4","ISC","https://github.com/npm/node-semver"
"semver@7.3.5","ISC","https://github.com/npm/node-semver"
"send@0.17.1","MIT","https://github.com/pillarjs/send"
"serialize-javascript@4.0.0","BSD-3-Clause","https://github.com/yahoo/serialize-javascript"
"serialize-javascript@5.0.1","BSD-3-Clause","https://github.com/yahoo/serialize-javascript"
"serve-index@1.9.1","MIT","https://github.com/expressjs/serve-index"
"serve-static@1.14.1","MIT","https://github.com/expressjs/serve-static"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking"
"set-immediate-shim@1.0.1","MIT","https://github.com/sindresorhus/set-immediate-shim"
"set-value@2.0.1","MIT","https://github.com/jonschlinkert/set-value"
"setimmediate@1.0.5","MIT","https://github.com/YuzuJS/setImmediate"
"setprototypeof@1.1.0","ISC","https://github.com/wesleytodd/setprototypeof"
"setprototypeof@1.1.1","ISC","https://github.com/wesleytodd/setprototypeof"
"sha.js@2.4.11","(MIT AND BSD-3-Clause)","https://github.com/crypto-browserify/sha.js"
"shallow-clone@3.0.1","MIT","https://github.com/jonschlinkert/shallow-clone"
"shebang-command@1.2.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@1.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"signal-exit@3.0.3","ISC","https://github.com/tapjs/signal-exit"
"simple-swizzle@0.2.2","MIT","https://github.com/qix-/node-simple-swizzle"
"slash@3.0.0","MIT","https://github.com/sindresorhus/slash"
"smart-buffer@4.1.0","MIT","https://github.com/JoshGlazebrook/smart-buffer"
"snapdragon-node@2.1.1","MIT","https://github.com/jonschlinkert/snapdragon-node"
"snapdragon-util@3.0.1","MIT","https://github.com/jonschlinkert/snapdragon-util"
"snapdragon@0.8.2","MIT","https://github.com/jonschlinkert/snapdragon"
"socket.io-adapter@2.1.0","MIT","https://github.com/socketio/socket.io-adapter"
"socket.io-parser@4.0.4","MIT","https://github.com/socketio/socket.io-parser"
"socket.io@3.1.2","MIT","https://github.com/socketio/socket.io"
"sockjs-client@1.5.0","MIT","https://github.com/sockjs/sockjs-client"
"sockjs@0.3.21","MIT","https://github.com/sockjs/sockjs-node"
"socks-proxy-agent@5.0.0","MIT","https://github.com/TooTallNate/node-socks-proxy-agent"
"socks@2.6.0","MIT","https://github.com/JoshGlazebrook/socks"
"source-list-map@2.0.1","MIT","https://github.com/webpack/source-list-map"
"source-map-loader@1.1.3","MIT","https://github.com/webpack-contrib/source-map-loader"
"source-map-resolve@0.5.3","MIT","https://github.com/lydell/source-map-resolve"
"source-map-resolve@0.6.0","MIT","https://github.com/lydell/source-map-resolve"
"source-map-support@0.4.18","MIT","https://github.com/evanw/node-source-map-support"
"source-map-support@0.5.19","MIT","https://github.com/evanw/node-source-map-support"
"source-map-url@0.4.0","MIT","https://github.com/lydell/source-map-url"
"source-map@0.5.7","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.7.3","BSD-3-Clause","https://github.com/mozilla/source-map"
"sourcemap-codec@1.4.8","MIT","https://github.com/Rich-Harris/sourcemap-codec"
"spdy-transport@3.0.0","MIT","https://github.com/spdy-http2/spdy-transport"
"spdy@4.0.2","MIT","https://github.com/indutny/node-spdy"
"speed-measure-webpack-plugin@1.4.2","MIT","https://github.com/stephencookdev/speed-measure-webpack-plugin"
"split-string@3.1.0","MIT","https://github.com/jonschlinkert/split-string"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"sprintf-js@1.1.2","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"sshpk@1.16.1","MIT","https://github.com/joyent/node-sshpk"
"ssri@6.0.1","ISC","https://github.com/zkat/ssri"
"ssri@8.0.0","ISC","https://github.com/npm/ssri"
"stable@0.1.8","MIT","https://github.com/Two-Screen/stable"
"static-extend@0.1.2","MIT","https://github.com/jonschlinkert/static-extend"
"statuses@1.5.0","MIT","https://github.com/jshttp/statuses"
"stream-browserify@2.0.2","MIT","https://github.com/browserify/stream-browserify"
"stream-each@1.2.3","MIT","https://github.com/mafintosh/stream-each"
"stream-http@2.8.3","MIT","https://github.com/jhiesey/stream-http"
"stream-shift@1.0.1","MIT","https://github.com/mafintosh/stream-shift"
"streamroller@2.2.4","MIT","https://github.com/nomiddlename/streamroller"
"string-width@1.0.2","MIT","https://github.com/sindresorhus/string-width"
"string-width@2.1.1","MIT","https://github.com/sindresorhus/string-width"
"string-width@3.1.0","MIT","https://github.com/sindresorhus/string-width"
"string-width@4.2.0","MIT","https://github.com/sindresorhus/string-width"
"string.prototype.trimend@1.0.2","MIT","https://github.com/es-shims/String.prototype.trimEnd"
"string.prototype.trimstart@1.0.2","MIT","https://github.com/es-shims/String.prototype.trimStart"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder"
"strip-ansi@3.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@4.0.0","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@5.2.0","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@6.0.0","MIT","https://github.com/chalk/strip-ansi"
"strip-eof@1.0.0","MIT","https://github.com/sindresorhus/strip-eof"
"style-loader@2.0.0","MIT","https://github.com/webpack-contrib/style-loader"
"stylehacks@4.0.3","MIT","https://github.com/cssnano/cssnano"
"stylus-loader@4.3.3","MIT","https://github.com/webpack-contrib/stylus-loader"
"stylus@0.54.8","MIT","https://github.com/stylus/stylus"
"supports-color@2.0.0","MIT","https://github.com/chalk/supports-color"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color"
"supports-color@6.1.0","MIT","https://github.com/chalk/supports-color"
"supports-color@7.2.0","MIT","https://github.com/chalk/supports-color"
"svgo@1.3.2","MIT","https://github.com/svg/svgo"
"symbol-observable@3.0.0","MIT","https://github.com/blesh/symbol-observable"
"tapable@1.1.3","MIT","https://github.com/webpack/tapable"
"tapable@2.2.0","MIT","https://github.com/webpack/tapable"
"tar@6.1.0","ISC","https://github.com/npm/node-tar"
"terser-webpack-plugin@1.4.5","MIT","https://github.com/webpack-contrib/terser-webpack-plugin"
"terser-webpack-plugin@4.2.3","MIT","https://github.com/webpack-contrib/terser-webpack-plugin"
"terser@4.8.0","BSD-2-Clause","https://github.com/terser/terser"
"terser@5.5.1","BSD-2-Clause","https://github.com/terser/terser"
"text-table@0.2.0","MIT","https://github.com/substack/text-table"
"through2@2.0.5","MIT","https://github.com/rvagg/through2"
"through@2.3.8","MIT","https://github.com/dominictarr/through"
